imageID,eyeWidth,fishID,lakeID,fishStdLength,DOClevel,DOC,captureMethod,sizeStandardize,lakeSlope,lakeSS,basin,area,max_Depth,fitted
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 001,7.242844153,FD Electro 001.jpg,FD,72.20106358,low,6.21,Electrofishing,9.407649238,0.63984,9.486711034,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 002,9.561129327,FD Electro 002.jpg,FD,102.9210899,low,6.21,Electrofishing,9.968400635,0.63984,9.981721718,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 003,8.923499148,FD Electro 003.jpg,FD,115.4605245,low,6.21,Electrofishing,8.663540409,0.63984,8.655353,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 004,8.882195382,FD Electro 004.jpg,FD,106.0068908,low,6.21,Electrofishing,9.092476498,0.63984,9.099292363,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 005,9.356704802,FD Electro 005.jpg,FD,117.1143298,low,6.21,Electrofishing,9.004377825,0.63984,8.993330364,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 006,7.56046716,FD Electro 006.jpg,FD,73.85329736,low,6.21,Electrofishing,9.683409642,0.63984,9.76040652,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 007,9.135811552,FD Electro 007.jpg,FD,110.850855,low,6.21,Electrofishing,9.096575499,0.63984,9.095328018,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 008,9.920536517,FD Electro 008.jpg,FD,117.905568,low,6.21,Electrofishing,9.507205687,0.63984,9.494272876,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 009,8.817144,FD Electro 009.jpg,FD,96.15505808,low,6.21,Electrofishing,9.588578217,0.63984,9.614353999,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 010,8.768588488,FD Electro 010.jpg,FD,99.73682684,low,6.21,Electrofishing,9.321981892,0.63984,9.340261202,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 011,9.511159184,FD Electro 011.jpg,FD,105.0266791,low,6.21,Electrofishing,9.792569953,0.63984,9.801716983,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 012,7.243414583,FD Electro 012.jpg,FD,69.87902047,low,6.21,Electrofishing,9.601018948,0.63984,9.687986985,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 013,6.87607422,FD Electro 013.jpg,FD,69.00706254,low,6.21,Electrofishing,9.185346955,0.63984,9.270859047,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 014,9.606683065,FD Electro 014.jpg,FD,104.0556844,low,6.21,Electrofishing,9.948043277,0.63984,9.959170621,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 015,9.29186281,FD Electro 015.jpg,FD,102.0805278,low,6.21,Electrofishing,9.737045329,0.63984,9.751643705,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 016,6.770307,FD Electro 016.jpg,FD,68.28492116,low,6.21,Electrofishing,9.103239809,0.63984,9.189905381,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 017,9.71063153,FD Electro 017.jpg,FD,114.9075464,low,6.21,Electrofishing,9.455845733,0.63984,9.447809409,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 018,9.44927229,FD Electro 018.jpg,FD,109.7251351,low,6.21,Electrofishing,9.468421257,0.63984,9.469040168,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 019,7.298156979,FD Electro 019.jpg,FD,74.32669439,low,6.21,Electrofishing,9.310487431,0.63984,9.383329468,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 020,6.996202412,FD Electro 020.jpg,FD,77.75203676,low,6.21,Electrofishing,8.679407334,0.63984,8.739496438,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 021,7.610215974,FD Electro 021.jpg,FD,77.40347569,low,6.21,Electrofishing,9.467482266,0.63984,9.53387719,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 022,7.454249008,FD Electro 022.jpg,FD,77.10154619,low,6.21,Electrofishing,9.295950169,0.63984,9.361868055,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 023,7.190171,FD Electro 023.jpg,FD,77.78823399,low,6.21,Electrofishing,8.917468805,0.63984,8.979123136,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 024,7.924933,FD Electro 024.jpg,FD,82.88302066,low,6.21,Electrofishing,9.449654946,0.63984,9.503020239,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 025,6.927954796,FD Electro 025.jpg,FD,71.61445258,low,6.21,Electrofishing,9.044272331,0.63984,9.121756568,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 026,7.665393241,FD Electro 026.jpg,FD,83.3444086,low,6.21,Electrofishing,9.108776238,0.63984,9.159207647,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 027,7.40308016,FD Electro 027.jpg,FD,79.02184944,low,6.21,Electrofishing,9.092393007,0.63984,9.152399224,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 028,7.812742848,FD Electro 028.jpg,FD,78.83079379,low,6.21,Electrofishing,9.609948874,0.63984,9.673835344,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 029,6.035773183,FD Electro 029.jpg,FD,56.11227989,low,6.21,Electrofishing,9.166129928,0.63984,9.289509015,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG FOUND 2018\Found Light Adj\FD Electro 030,7.090062872,FD Electro 030.jpg,FD,67.21800051,low,6.21,Electrofishing,9.62671303,0.63984,9.721399086,7,135.97,6.4,2.232847
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 001 07-24,10.91974369,HB AN 001 07-24.jpg,HB,161.727793,high,24.5,Angling,8.602703612,0.62586,8.583338362,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 001,11.87786648,HB AN 001.jpg,HB,180.237427,high,24.5,Angling,8.74950648,0.62586,8.724269167,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 002 07-24,11.19746668,HB AN 002 07-24.jpg,HB,153.411391,high,24.5,Angling,9.11500827,0.62586,9.097303678,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 002,11.84640249,HB AN 002.jpg,HB,178.387895,high,24.5,Angling,8.782313844,0.62586,8.757511223,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 003 07-24,10.549083,HB AN 003 07-24.jpg,HB,137.5545789,high,24.5,Angling,9.188173393,0.62586,9.176191519,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 003,11.39473496,HB AN 003.jpg,HB,170.9376466,high,24.5,Angling,8.673888724,0.62586,8.6515549,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 004 07-24,11.28823807,HB AN 004 07-24.jpg,HB,158.0783168,high,24.5,Angling,9.019746614,0.62586,9.000646319,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 004,11.38893193,HB AN 004.jpg,HB,174.5819128,high,24.5,Angling,8.556821428,0.62586,8.533734046,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 005 07-24,11.91549048,HB AN 005 07-24.jpg,HB,150.9761778,high,24.5,Angling,9.796201389,0.62586,9.77809049,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 005,12.30298243,HB AN 005.jpg,HB,169.6128442,high,24.5,Angling,9.410549685,0.62586,9.386747043,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 006 07-24,10.760167,HB AN 006 07-24.jpg,HB,149.4165939,high,24.5,Angling,8.903499546,0.62586,8.887579826,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 006,11.70794453,HB AN 006.jpg,HB,169.2879497,high,24.5,Angling,8.966057366,0.62586,8.943479489,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 007 07-24,10.29001459,HB AN 007 07-24.jpg,HB,154.5728332,high,24.5,Angling,8.337242464,0.62586,8.320680808,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 007,11.703709,HB AN 007.jpg,HB,159.0739038,high,24.5,Angling,9.315392915,0.62586,9.295324566,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 008 07-24,10.07728268,HB AN 008 07-24.jpg,HB,154.1996091,high,24.5,Angling,8.177128398,0.62586,8.161000414,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 008,11.24900597,HB AN 008.jpg,HB,164.5510874,high,24.5,Angling,8.767518344,0.62586,8.746894966,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 009 07-24,9.816566005,HB AN 009 07-24.jpg,HB,156.3387879,high,24.5,Angling,7.897819736,0.62586,7.881606287,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 009,11.07503225,HB AN 009.jpg,HB,167.0523914,high,24.5,Angling,8.551559708,0.62586,8.530690119,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 010 07-24,10.21209138,HB AN 010 07-24.jpg,HB,145.8669131,high,24.5,Angling,8.576902756,0.62586,8.562773375,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 010,10.44886313,HB AN 010.jpg,HB,152.834425,high,24.5,Angling,8.525520622,0.62586,8.509148909,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 011 07-24,10.2878729,HB AN 011 07-24.jpg,HB,152.9914648,high,24.5,Angling,8.388821038,0.62586,8.372661443,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 011,10.34034978,HB AN 011.jpg,HB,166.6326324,high,24.5,Angling,7.996740454,0.62586,7.977342479,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 012 07-24,9.615997075,HB AN 012 07-24.jpg,HB,128.518619,high,24.5,Angling,8.735834072,0.62586,8.727916569,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 012,11.28579769,HB AN 012.jpg,HB,159.9961535,high,24.5,Angling,8.950624749,0.62586,8.931039676,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 013 07-24,10.19265261,HB AN 013 07-24.jpg,HB,143.6471311,high,24.5,Angling,8.642355254,0.62586,8.628893425,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 014 07-24,9.991638501,HB AN 014 07-24.jpg,HB,130.2634827,high,24.5,Angling,9.001515901,0.62586,8.992646937,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB AN 015 07-24,10.36522641,HB AN 015 07-24.jpg,HB,148.0949555,high,24.5,Angling,8.624081127,0.62586,8.60910923,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB FN3 001,9.231837441,HB FN3 001.jpg,HB,144.5068786,high,24.5,Fyke_Net,7.79877285,0.62586,7.786352753,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB FN9 001,10.43411572,HB FN9 001.jpg,HB,134.4101683,high,24.5,Fyke_Net,9.219274298,0.62586,9.208499631,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG HUMMINGBIRD 2018\Hummingbird Light Adj\HB FN9 002,8.861999234,HB FN9 002.jpg,HB,123.4174765,high,24.5,Fyke_Net,8.255572251,0.62586,8.250047824,4,0.75,7.62,2.16498
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 001,6.770307,LC Electro1 001.jpg,LC,79.75982947,low,4.07,Electrofishing,8.267441925,0.65389,8.35822344,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 002,8.143156474,LC Electro1 002.jpg,LC,88.98730608,low,4.07,Electrofishing,9.29134076,0.65389,9.358579874,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 003,9.919425843,LC Electro1 003.jpg,LC,120.964947,low,4.07,Electrofishing,9.356353579,0.65389,9.326519121,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 004,8.244008524,LC Electro1 004.jpg,LC,100.9320275,low,4.07,Electrofishing,8.699803808,0.65389,8.725437404,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 005,8.082552398,LC Electro1 005.jpg,LC,90.82617971,low,4.07,Electrofishing,9.105979837,0.65389,9.165521977,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 006,8.457745773,LC Electro1 006.jpg,LC,99.34367869,low,4.07,Electrofishing,9.013566855,0.65389,9.044985872,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 007,7.97758864,LC Electro1 007.jpg,LC,87.22278284,low,4.07,Electrofishing,9.216161604,0.65389,9.289159584,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 008,9.553203568,LC Electro1 008.jpg,LC,113.963907,low,4.07,Electrofishing,9.350229976,0.65389,9.339265872,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 009,7.767661305,LC Electro1 009.jpg,LC,93.49698781,low,4.07,Electrofishing,8.595373669,0.65389,8.643083755,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 010,8.397936012,LC Electro1 010.jpg,LC,93.52871135,low,4.07,Electrofishing,9.290855313,0.65389,9.342318379,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 011,6.682056744,LC Electro1 011.jpg,LC,73.58432914,low,4.07,Electrofishing,8.577727727,0.65389,8.695632818,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 012,6.245477,LC Electro1 012.jpg,LC,60.01012801,low,4.07,Electrofishing,9.097779262,0.65389,9.286790671,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 013,8.832750129,LC Electro1 013.jpg,LC,91.44178923,low,4.07,Electrofishing,9.909579504,0.65389,9.972093069,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 014,9.511159184,LC Electro1 014.jpg,LC,106.8154383,low,4.07,Electrofishing,9.690570795,0.65389,9.700480404,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 015,6.298178675,LC Electro1 015.jpg,LC,65.81621403,low,4.07,Electrofishing,8.663982896,0.65389,8.816344979,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 016,6.508103622,LC Electro1 016.jpg,LC,69.63054327,low,4.07,Electrofishing,8.645449898,0.65389,8.780705367,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 017,7.771915422,LC Electro1 017.jpg,LC,88.07831159,low,4.07,Electrofishing,8.924385104,0.65389,8.992097019,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 018,8.029899,LC Electro1 018.jpg,LC,97.05717389,low,4.07,Electrofishing,8.682043353,0.65389,8.71918464,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 019,6.668646196,LC Electro1 019.jpg,LC,64.97448392,low,4.07,Electrofishing,9.247112082,0.65389,9.41383448,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 020,8.819642836,LC Electro1 020.jpg,LC,112.0714958,low,4.07,Electrofishing,8.722339741,0.65389,8.717057257,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 021,9.199507922,LC Electro1 021.jpg,LC,106.5756581,low,4.07,Electrofishing,9.386109759,0.65389,9.396423648,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 022,6.249004273,LC Electro1 022.jpg,LC,75.46772541,low,4.07,Electrofishing,7.897103775,0.65389,7.998799433,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 023,6.665341,LC Electro1 023.jpg,LC,67.4857508,low,4.07,Electrofishing,9.027757525,0.65389,9.178721221,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 024,6.194995147,LC Electro1 024.jpg,LC,61.55340847,low,4.07,Electrofishing,8.883286508,0.65389,9.060041911,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 025,7.085399379,LC Electro1 025.jpg,LC,75.89593468,low,4.07,Electrofishing,8.922732257,0.65389,9.035902729,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 026,7.822784372,LC Electro1 026.jpg,LC,96.74074809,low,4.07,Electrofishing,8.475249865,0.65389,8.512448511,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 027,8.510179542,LC Electro1 027.jpg,LC,93.85357494,low,4.07,Electrofishing,9.394814716,0.65389,9.44574359,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro1 028,6.668646196,LC Electro1 028.jpg,LC,59.70826475,low,4.07,Electrofishing,9.744629304,0.65389,9.948779521,7,62,9.1,2.19604
C:\Users\Chelsea\Documents\MCGILL\Bluegill Sunfish Data\2018 Photos\BLUEGILL\BLG LITTLE CROOKED 2018\Little Crooked Light Adj\LC Electro2 001,6.455622342,LC Electro2 001.jpg,LC,64.99391821,low,4.07,Electrofishing,8.950061815,0.65389,9.111336149,7,62,9.1,2.19604
